country_name,year,region_num_harmonized,region_name_harmonized,region_type,CMC_interview_mean,DM_age_15.19_p,DM_age_15.19_p_se,DM_age_20.24_p,DM_age_20.24_p_se,DM_age_25.29_p,DM_age_25.29_p_se,DM_age_30.34_p,DM_age_30.34_p_se,DM_age_35.39_p,DM_age_35.39_p_se,DM_age_40.44_p,DM_age_40.44_p_se,DM_age_45.49_p,DM_age_45.49_p_se,DM_age_marr_mean,DM_age_marr_mean_se,DM_age_mean,DM_age_mean_se,DM_born_rural_p,DM_born_rural_p_se,DM_marr_p,DM_marr_p_se,DM_nvr_marr_p,DM_nvr_marr_p_se,DM_urban_p,DM_urban_p_se,drought_spei03_n1_share12,drought_spei03_n1_share36,drought_spei03_n1_share60,drought_spei03_n1.5_share12,drought_spei03_n1.5_share36,drought_spei03_n1.5_share60,drought_spei03_n2_share12,drought_spei03_n2_share36,drought_spei03_n2_share60,ED_attainment_no_educ_p,ED_attainment_no_educ_p_se,ED_attainment_primary_completed_p,ED_attainment_primary_completed_p_se,ED_attainment_primary_p,ED_attainment_primary_p_se,ED_attainment_secondary_completed_p,ED_attainment_secondary_completed_p_se,ED_attainment_secondary_higher_p,ED_attainment_secondary_higher_p_se,ED_attainment_secondary_p,ED_attainment_secondary_p_se,ED_educ_years_mean,ED_educ_years_mean_se,ED_litt_p,ED_litt_p_se,EI_elec_p,EI_elec_p_se,EI_fridge_p,EI_fridge_p_se,EI_radio_p,EI_radio_p_se,EI_tv_p,EI_tv_p_se,EI_women_elec_p,EI_women_elec_p_se,EI_women_fridge_p,EI_women_fridge_p_se,EI_women_radio_p,EI_women_radio_p_se,EI_women_tv_p,EI_women_tv_p_se,ER_elec_rural_p,ER_elec_rural_p_se,ER_elec_urban_p,ER_elec_urban_p_se,FF_ASFR_15.19,FF_ASFR_20.24,FF_ASFR_25.29,FF_ASFR_30.34,FF_ASFR_35.39,FF_ASFR_40.44,FF_ASFR_45.49,FF_ASFR_SE_15.19,FF_ASFR_SE_20.24,FF_ASFR_SE_25.29,FF_ASFR_SE_30.34,FF_ASFR_SE_35.39,FF_ASFR_SE_40.44,FF_ASFR_SE_45.49,FF_GFR,FF_GFR_SE,FF_TFR,FF_TFR_SE,FP_desired_mean,FP_desired_mean_se,gdp_pc,HD_children_mean,HD_children_mean_se,HD_size_defacto_mean,HD_size_defacto_mean_se,HD_size_dejure_mean,HD_size_dejure_mean_se,HD_women_children_mean,HD_women_children_mean_se,HD_women_size_mean,HD_women_size_mean_se,hdi,HH_bicycle_p,HH_bicycle_p_se,HH_car_p,HH_car_p_se,HH_floor_high_p,HH_floor_high_p_se,HH_floor_low_p,HH_floor_low_p_se,HH_motorcycle_p,HH_motorcycle_p_se,HH_time_water_mean,HH_time_water_mean_se,HH_toilet_high_p,HH_toilet_high_p_se,HH_toilet_low_p,HH_toilet_low_p_se,HH_water_high_p,HH_water_high_p_se,HH_water_low_p,HH_water_low_p_se,HH_women_floor_high_p,HH_women_floor_high_p_se,HH_women_floor_low_p,HH_women_floor_low_p_se,HH_women_time_water_mean,HH_women_time_water_p_se,HH_women_toilet_high_p,HH_women_toilet_high_p_se,HH_women_toilet_low_p,HH_women_toilet_low_p_se,HH_women_water_high_p,HH_women_water_high_p_se,HH_women_water_low_p,HH_women_water_low_p_se,HL_CMR,HL_CMR_SE,HL_IMR,HL_IMR_SE,HL_NNMR,HL_NNMR_SE,HL_PNNMR,HL_PNNMR_SE,HL_U5MR,HL_U5MR_SE,pre_anom_abs_mean12,pre_anom_abs_mean36,pre_anom_abs_mean60,pre_anom_mean12,pre_anom_mean36,pre_anom_mean60,pre_anom_n1.5sd_share12,pre_anom_n1.5sd_share36,pre_anom_n1.5sd_share60,pre_anom_n1sd_share12,pre_anom_n1sd_share36,pre_anom_n1sd_share60,pre_anom_n2sd_share12,pre_anom_n2sd_share36,pre_anom_n2sd_share60,pre_anom_n3sd_share12,pre_anom_n3sd_share36,pre_anom_n3sd_share60,pre_anom_p1.5sd_share12,pre_anom_p1.5sd_share36,pre_anom_p1.5sd_share60,pre_anom_p1sd_share12,pre_anom_p1sd_share36,pre_anom_p1sd_share60,pre_anom_p2sd_share12,pre_anom_p2sd_share36,pre_anom_p2sd_share60,pre_anom_p3sd_share12,pre_anom_p3sd_share36,pre_anom_p3sd_share60,pre_max12,pre_max36,pre_max60,pre_mean12,pre_mean36,pre_mean60,pre_min12,pre_min36,pre_min60,pre_sum12,pre_sum36,pre_sum60,RH_age_first_birth_mean,RH_age_first_birth_mean_se,RH_age_first_sex_mean,RH_age_first_sex_mean_se,RH_children_born_mean,RH_children_born_mean_se,RH_children_living_mean,RH_children_living_mean_se,RH_contr_modern_know_p,RH_contr_modern_know_p_se,RH_contr_modern_p,RH_contr_modern_p_se,RH_contr_p,RH_contr_p_se,spei03_anom_abs_mean12,spei03_anom_abs_mean36,spei03_anom_abs_mean60,spei03_anom_mean12,spei03_anom_mean36,spei03_anom_mean60,spei03_anom_n1.5sd_share12,spei03_anom_n1.5sd_share36,spei03_anom_n1.5sd_share60,spei03_anom_n1sd_share12,spei03_anom_n1sd_share36,spei03_anom_n1sd_share60,spei03_anom_n2sd_share12,spei03_anom_n2sd_share36,spei03_anom_n2sd_share60,spei03_anom_n3sd_share12,spei03_anom_n3sd_share36,spei03_anom_n3sd_share60,spei03_anom_p1.5sd_share12,spei03_anom_p1.5sd_share36,spei03_anom_p1.5sd_share60,spei03_anom_p1sd_share12,spei03_anom_p1sd_share36,spei03_anom_p1sd_share60,spei03_anom_p2sd_share12,spei03_anom_p2sd_share36,spei03_anom_p2sd_share60,spei03_anom_p3sd_share12,spei03_anom_p3sd_share36,spei03_anom_p3sd_share60,spei03_max12,spei03_max36,spei03_max60,spei03_mean12,spei03_mean36,spei03_mean60,spei03_min12,spei03_min36,spei03_min60,tmp_anom_abs_mean12,tmp_anom_abs_mean36,tmp_anom_abs_mean60,tmp_anom_mean12,tmp_anom_mean36,tmp_anom_mean60,tmp_anom_n1.5sd_share12,tmp_anom_n1.5sd_share36,tmp_anom_n1.5sd_share60,tmp_anom_n1sd_share12,tmp_anom_n1sd_share36,tmp_anom_n1sd_share60,tmp_anom_n2sd_share12,tmp_anom_n2sd_share36,tmp_anom_n2sd_share60,tmp_anom_n3sd_share12,tmp_anom_n3sd_share36,tmp_anom_n3sd_share60,tmp_anom_p1.5sd_share12,tmp_anom_p1.5sd_share36,tmp_anom_p1.5sd_share60,tmp_anom_p1sd_share12,tmp_anom_p1sd_share36,tmp_anom_p1sd_share60,tmp_anom_p2sd_share12,tmp_anom_p2sd_share36,tmp_anom_p2sd_share60,tmp_anom_p3sd_share12,tmp_anom_p3sd_share36,tmp_anom_p3sd_share60,tmp_max12,tmp_max36,tmp_max60,tmp_mean12,tmp_mean36,tmp_mean60,tmp_min12,tmp_min36,tmp_min60,WK_working_agri_p_se,WK_working_p,WK_working_p_se,WL_wealth_gini,WL_wealth_mean,WL_wealth_mean_se,WL_wealth_median,WL_wealth_median_se,DP_decide_money_p_se,FP_desired_daugh_mean,FP_desired_daugh_mean_se,FP_desired_sons_mean,FP_desired_sons_mean_se,RH_family_planning_mobile_p,RH_family_planning_mobile_p_se,RH_family_planning_radio_p,RH_family_planning_radio_p_se,RH_family_planning_tv_p,RH_family_planning_tv_p_se,WK_working_agri_p,RH_family_planning_news_p,RH_family_planning_news_p_se,WK_working12_p,WK_working12_p_se,DM_age_diff_0_p,DM_age_diff_0_p_se,DM_age_diff_10plus_p,DM_age_diff_10plus_p_se,DM_age_diff_5_9_p,DM_age_diff_5_9_p_se,DM_age_diff_5minus_p,DM_age_diff_5minus_p_se,DM_age_diff_mean,DM_age_diff_mean_se,EI_telephone_p,EI_telephone_p_se,EI_women_telephone_p,EI_women_telephone_p_se,DP_decide_health_p,DP_decide_health_p_se,DP_decide_large_purchase_p,DP_decide_large_purchase_p_se,DP_decide_money_p,DP_decide_visits_p,DP_decide_visits_p_se,EI_modern_cooking_p,EI_modern_cooking_p_se,EI_news_week_p,EI_news_week_p_se,EI_radio_week_p,EI_radio_week_p_se,EI_tv_week_p,EI_tv_week_p_se,EI_women_modern_cooking_p,EI_women_modern_cooking_p_se,HL_number_cigarettes_mean_se,HL_smoke_cig_p,HL_smoke_cig_p_se,HL_smoke_p,HL_smoke_p_se,HL_smoke10_p_se,HL_smoke15_p_se,HL_smoke5_p_se,WK_working_paid_p,WK_working_paid_p_se,HL_number_cigarettes_mean,HL_smoke10_p,HL_smoke15_p,HL_smoke5_p,NT_women_anemia_any_p,NT_women_anemia_any_p_se,DV_phys_12m_p,DV_phys_12m_p_se,DV_phys_or_sex_partner_12m_p,DV_phys_or_sex_partner_12m_p_se,DV_phys_or_sex_partner_p,DV_phys_or_sex_partner_p_se,DV_phys_p,DV_phys_p_se,DV_phys_partner_12m_p,DV_phys_partner_12m_p_se,DV_phys_partner_p,DV_phys_partner_p_se,DV_sex_12m_p,DV_sex_12m_p_se,DV_sex_p,DV_sex_p_se,DV_sex_partner_12m_p,DV_sex_partner_12m_p_se,DV_sex_partner_p,DV_sex_partner_p_se,ED_litt_whole_p,ED_litt_whole_p_se,DP_earn_more_equal_p,DP_earn_more_equal_p_se,DP_earn_more_p,DP_earn_more_p_se,HL_health_insur_p,HL_health_insur_p_se,HH_watch_p,HH_watch_p_se,DP_owns_house_p,DP_owns_house_p_se,DP_owns_land_p,DP_owns_land_p_se,DP_decide_contraception_p,DP_decide_contraception_p_se,EI_computer_p,EI_computer_p_se,DP_decide_no_contraception_p,DP_decide_no_contraception_p_se,EI_internet_day_p,EI_internet_day_p_se,EI_internet_week_p,EI_internet_week_p_se,EI_mobile_p,EI_mobile_p_se
Peru,1996,1,Amazonas,Amazon,1161.81,19.81,1.27,14.79,1.16,19,1.38,18.05,1.16,11.94,1.23,9.63,1.01,6.78,1.14,18.52,0.19,28.99,0.22,45.59,3.1,69.74,1.59,23.88,1.5,25.92,1.48,0.166666666666667,0.305555555555556,0.283333333333333,0,0.0555555555555556,0.05,0,0.0277777777777778,0.0166666666666667,8.28,1.25,28.49,1.77,56.45,2.35,7.73,1.27,35.28,2.43,23.88,1.97,5.55,0.19,100,0,32.08,3.16,9.25,1.81,75.09,2.21,29.66,2.37,36.64,3.59,13.43,2.66,79.62,2.21,35.28,2.95,16.34,3.71,83.92,4.12,149.316,229.742,193.237,182.213,118.974,100.84,19.544,19.378,22.317,17.212,20.002,20.025,21.011,13.86,172.249,7.793,4.969,0.343,2.6,0.06,2990.1865234375,0.86,0.04,4.83,0.11,4.85,0.11,1.09,0.05,6.07,0.14,0.64705216884613,7.63,1.05,3.64,0.7,0.58,0.2,75.56,2.53,2.23,0.61,13.09,1.52,34.18,4.13,55.66,4.49,47.26,3.24,44.39,4.02,0.68,0.3,70.83,3.34,11.33,121.25,23.74,2.94,66.98,3.18,51.6,3.85,40.03,4.67,28.27,7.06,46.06,8.8,26.41,8.12,19.65,4.99,73.02,13,0.508249403972925,0.742756277509034,0.771633970553422,-0.133170202307781,-0.288736798641817,-0.164523614158337,0,0.0277777777777778,0.0333333333333333,0,0.166666666666667,0.15,0,0,0,0,0,0,0,0.0277777777777778,0.0666666666666667,0,0.0833333333333333,0.116666666666667,0,0.0277777777777778,0.05,0,0,0,152.716669718424,283.475003560384,326.666676839193,114.379862952563,109.960418192325,117.009863022963,60.7333346605301,39.2750008503596,27.3250004251798,1372.55835543076,3958.57505492369,7020.5917813778,19.77,0.21,17.75,0.17,3.18,0.1,2.86,0.09,93.08,1.19,25.1,1.9,39.89,1.59,0.634070955668762,0.997883364383648,0.997695731465173,-0.363774084033446,-0.540879707788028,-0.389548024907109,0.0833333333333333,0.166666666666667,0.15,0.25,0.388888888888889,0.366666666666667,0,0.0555555555555556,0.0333333333333333,0,0.0277777777777778,0.0166666666666667,0,0.0277777777777778,0.1,0,0.0833333333333333,0.133333333333333,0,0,0.0333333333333333,0,0,0,0.650253148128588,1.49052498737971,2.19613451759021,-0.333495402718351,-0.492022643854229,-0.355197104770923,-1.43771129846573,-3.12921923398972,-3.12921923398972,0.697245252295552,0.598406199093801,0.681027106972316,-0.697245252295552,0.0502211760356827,0.331945658716069,0,0,0,0.25,0.0833333333333333,0.05,0,0,0,0,0,0,0,0,0.05,0,0.111111111111111,0.216666666666667,0,0,0.0333333333333333,0,0,0,21.1583336194356,21.6166671117147,22.5333336194356,20.2847226195865,20.7444447985402,20.9194447914759,19.3916671276093,19.3916671276093,19.3916671276093,4.4,48.64,2.29,0.492364217281846,26.85,1.54,17.7,2.81,0,0.96,0.03,0.92,0.03,14.54,1.28,46.47,2.33,34.92,2.68,49.88,17.41,1.74,57.39,2.48,2.02,1.39,22.22,4.42,38.38,5.03,37.37,4.92,5.14,0.33,2.34,0.65,3.66,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peru,1996,2,Ancash,Coastal,1161.57,23.34,1.52,16.46,1.38,15.34,1.18,17.46,1.29,11.05,1.08,9.15,0.9,7.19,0.78,19.56,0.19,28.57,0.3,26.53,2.24,57.43,2.35,33.45,1.98,64.59,2.98,0,0.0833333333333333,0.166666666666667,0,0.0277777777777778,0.1,0,0,0.0166666666666667,8.89,1.31,13.92,1.34,29.32,2.11,16.88,1.32,61.78,2.3,42.84,1.49,7.08,0.22,100,0,62.6,4.21,25.34,2.51,80.33,1.79,64.58,2.44,68.99,3.63,32.74,3.55,85.71,1.55,73.72,2.53,25.46,7.41,91.63,2.1,45.717,178.296,141.556,118.426,78.157,39.101,0,8.84,11.208,14.103,11.552,14.15,13.355,0,103.847,6.376,3.006,0.244,2.45,0.03,3115.71948242188,0.69,0.04,4.68,0.1,4.79,0.1,0.84,0.05,5.95,0.1,0.647000014781952,23.91,1.92,6.16,0.99,4.84,1.38,54.54,3.14,1.79,0.51,12.08,1.28,49.69,3.6,46.06,3.79,64.66,5.91,20.16,3.95,5.58,1.5,47.67,3.46,12,107.36,44.94,4.99,49.55,5.03,67.2,5.94,15.84,3.17,6.99,3.66,28.75,8.63,19.05,6.51,9.7,4.61,35.53,9.36,0.684488483675826,1.02449775718917,1.16867354387319,-0.0378503640894742,-0.0567716752167816,0.100577005253193,0,0.0833333333333333,0.1,0.0833333333333333,0.166666666666667,0.166666666666667,0,0.0277777777777778,0.0333333333333333,0,0,0,0.0833333333333333,0.0833333333333333,0.15,0.25,0.138888888888889,0.2,0,0.0555555555555556,0.1,0,0.0555555555555556,0.0666666666666667,171.37692466149,309.000005281889,316.084618201623,51.1179494315233,52.1775649571393,50.726667424769,1.33076927753595,0.93076925094311,0.93076925094311,613.41539317828,1878.39233845702,3043.60004548614,20.5,0.24,18.44,0.2,2.34,0.09,2.15,0.08,97.58,0.81,26.92,1.48,41.79,2.02,0.674415989501573,1.00291008827183,1.13059537164476,0.374895839629173,0.366592168900787,0.203033175531344,0,0.0277777777777778,0.116666666666667,0,0.111111111111111,0.2,0,0,0.0166666666666667,0,0,0,0,0.166666666666667,0.183333333333333,0.25,0.305555555555556,0.3,0,0.138888888888889,0.15,0,0.0277777777777778,0.0333333333333333,1.35339671831865,3.15363756509928,3.15363756509928,0.32118967998152,0.319071918013877,0.160062053334167,-0.696637290601547,-1.72712504863739,-2.06614253154168,0.774326963372567,0.554700521961176,0.733115475508133,-0.774326963372567,-0.000446093805447059,0.398747041550753,0,0,0,0.25,0.0833333333333333,0.05,0,0,0,0,0,0,0,0.0277777777777778,0.1,0,0.0833333333333333,0.2,0,0,0.05,0,0,0.0166666666666667,12.9923079930819,14.4307695535513,15.415384879479,12.1935899655024,12.7630344201357,13.0662822876221,11.1692308279184,11.1692308279184,11.1692308279184,1.92,52.32,1.9,0.345647295439505,44.01,1.89,43.52,3.15,0,1.02,0.03,0.96,0.02,38.91,1.65,53.63,2.3,63.62,2.5,19.6,39.36,1.82,60.46,1.95,9.99,3.39,8.88,2.75,36.13,5.3,45.01,5.39,4.29,0.26,13.63,2.43,17.82,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peru,1996,3,Apurimac,Highland,1161.68,17.61,1.42,16.73,1.24,16.6,1.15,16.23,1.55,14.97,1.25,8.68,1.04,9.18,1,18.99,0.24,29.71,0.33,56.23,2.7,73.21,1.61,20.63,1.26,30.31,2.83,0.583333333333333,0.25,0.25,0.0833333333333333,0.0277777777777778,0.0333333333333333,0,0,0,19.75,2.42,12.96,1.9,42.39,2.44,7.17,1.02,37.86,3.09,25.28,2.61,4.95,0.3,100,0,27.57,2.14,5.15,1.03,69.81,1.82,24.66,2.98,35.11,2.33,8.77,1.45,82.23,1.76,35.45,3.59,9.28,2.91,86.83,1.77,121.345,252.475,229.412,229.332,222.715,100.879,28.968,15.923,17.475,21.154,16.601,20.058,26.747,16.067,201.749,8.142,5.926,0.383,2.51,0.04,1659.59704589844,0.86,0.03,4.41,0.11,4.56,0.1,1.19,0.04,5.97,0.13,0.647000014781952,5.63,1.22,2.14,0.67,0.1,0.1,86.78,2.07,0.68,0.25,9.26,0.59,17.33,2.68,76.06,2.94,52.38,2.8,35.91,2.81,0.51,0.5,81.5,2.45,8.96,68.76,18.58,1.91,71.12,2.23,60.18,2.53,28.94,2.42,19.34,5.33,51.67,9.22,28.18,7.52,23.49,6.32,70.01,11.35,0.738409002639598,0.823650570361874,0.797435943327393,-0.552043470322642,-0.441177816111048,-0.412108953818722,0,0.0555555555555556,0.05,0.25,0.305555555555556,0.266666666666667,0,0,0,0,0,0,0,0.0555555555555556,0.05,0.0833333333333333,0.111111111111111,0.0833333333333333,0,0,0.0166666666666667,0,0,0,91.028573172433,164.542861938477,164.542861938477,26.8511910402172,35.8531752521438,33.4861910608908,0.014285714498588,0,0,322.214292482606,1290.71430907718,2009.17146365345,20.33,0.25,17.97,0.26,3.58,0.11,3.14,0.09,83.9,1.5,24.28,1.88,41.51,1.68,0.912057273773209,0.664935004760001,0.69126506935679,-0.728421951196855,-0.174361115960457,-0.210964616578106,0.0833333333333333,0.0277777777777778,0.0333333333333333,0.583333333333333,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.05,0,0,0,0,0,0,0.581639047911656,1.34173940335001,1.34173940335001,-0.693242816359825,-0.163109005636735,-0.201474238314023,-1.53153084005628,-1.53153084005628,-1.54862943717412,0.411967706892866,0.444122852611376,0.538641992106228,-0.330894814572959,0.169600706666804,0.315381672491682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0.0555555555555556,0.133333333333333,0,0,0.0166666666666667,0,0,0,9.64285721097673,10.6000001771109,10.8428572246007,8.71785728704362,9.06746047640604,9.16738110951015,6.77142865317209,6.77142865317209,6.77142865317209,3,52.33,2.16,0.524561207895204,22.43,1.22,16.62,1.36,0,1.04,0.03,1.09,0.03,24.06,1.7,44.58,1.85,31.74,2.53,46.3,17.76,1.38,61.26,2.23,7.76,2.28,7.76,2.69,38.79,4.9,45.69,3.94,3.36,0.27,0.68,0.32,1.14,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peru,1996,4,Arequipa,Coastal,1160.95,21.51,1.22,18.46,0.85,16.67,1.15,16.31,1.21,10.3,0.84,10.39,1.02,6.36,0.87,20.58,0.21,28.53,0.24,14.62,1.66,58.51,1.91,34.77,1.91,88.89,2.05,0,0,0.05,0,0,0.0333333333333333,0,0,0,3.67,0.54,9.86,1.34,21.68,2.01,23.03,1.78,74.64,2.32,45.7,1.72,8.57,0.27,100,0,83.88,2.21,37.3,3.98,93.34,0.62,80.44,2.07,88.33,1.92,40.77,4.08,95.5,0.63,87.67,1.92,22.99,9.36,94.97,1.74,69.801,153.825,185.099,131.8,79.127,42.588,0,14.074,18.309,20.759,14.219,16.6,12.745,0,115.839,10.506,3.311,0.311,2.21,0.02,8461.2021484375,0.66,0.04,4.52,0.08,4.6,0.09,0.78,0.05,5.62,0.12,0.647000014781952,18.94,1.62,14.88,1.95,12.49,2.54,20.51,2.34,2.65,0.66,22.92,2.67,68.15,4.02,17.28,4.49,69.73,6.52,14.36,3.69,14.63,3.05,17.96,2.35,23.47,251.23,55.32,5.51,34.41,5.95,72.92,6.11,11.8,3.2,18.08,6.43,46.41,9.37,17.29,5.51,29.13,6.97,63.66,11.85,0.615026855609125,0.728292742417835,0.786659272732395,-0.614934200275836,-0.329090448412581,-0.243226322005944,0,0,0,0.166666666666667,0.222222222222222,0.216666666666667,0,0,0,0,0,0,0,0.0555555555555556,0.0833333333333333,0,0.111111111111111,0.133333333333333,0,0.0277777777777778,0.0666666666666667,0,0,0.0166666666666667,47.6900009632111,129.090001678467,129.090001678467,12.2341668793621,17.5286113921242,15.0869168956143,0.050000000745058,0.0399999994784593,0.0150000002235174,146.810002552345,631.030010116473,905.215013736859,21.78,0.21,19.44,0.2,1.94,0.11,1.77,0.09,97.67,0.46,30.91,1.29,46.42,1.75,0.636766308811952,0.482668607910417,0.565979518449129,0.376549543027151,0.263939886753567,0.0617335093284496,0,0,0.05,0,0,0.0666666666666667,0,0,0,0,0,0,0.166666666666667,0.0833333333333333,0.05,0.25,0.111111111111111,0.0666666666666667,0,0,0,0,0,0,1.56923622786999,1.56923622786999,1.56923622786999,0.325395088235382,0.230419822880584,0.0495563245804927,-0.391130194067955,-0.676754266023636,-1.58214812874794,0.593019054713302,0.504506600238882,0.566085933265561,-0.514084547634631,0.0656671581209674,0.255669048106677,0,0,0,0.0833333333333333,0.0277777777777778,0.0166666666666667,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.0277777777777778,0.116666666666667,0,0,0.0166666666666667,0,0,0,11.625000166893,12.66000020504,12.9800003290176,10.1195834989349,10.5169446403782,10.6405835301677,7.91500008404255,7.91500008404255,7.91500008404255,1.9,51.25,1.84,0.242225463484488,56.5,2.53,59.41,2.83,0,0.94,0.02,0.96,0.02,58.6,2.19,67.29,1.15,78.05,1.61,7.67,49.37,1.63,65.77,1.59,8.06,2.84,12.9,2.02,35.48,4.48,43.55,5.38,3.88,0.23,21.4,3.57,24.03,3.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peru,1996,5,Ayacucho,Highland,1161.67,23.49,1.31,20.48,1.17,13.98,1.15,12.53,1.36,11.33,1.29,9.88,0.9,8.31,1.03,19.4,0.24,28.49,0.29,26.42,2.56,56.87,2.21,34.82,2.1,47.71,3.17,0.5,0.25,0.183333333333333,0.0833333333333333,0.0555555555555556,0.0333333333333333,0,0,0,16.63,1.65,10.84,1.25,36.99,2.63,6.75,1.16,46.39,3.45,25.54,2.26,5.89,0.32,100,0,37.4,3.13,10.1,1.52,72,2.09,32.89,2.51,47.41,3.39,16.48,2.59,83.59,1.59,46.44,3.32,13.53,4.3,78.24,2.88,106.995,270.016,238.911,208.073,176.895,71.976,15.574,11.693,25.989,21.728,20.571,24.947,15.43,10.93,182.425,9.61,5.442,0.342,2.36,0.03,2138.07788085938,0.76,0.04,4.38,0.09,4.53,0.09,1.04,0.05,6.12,0.11,0.647000014781952,8.41,0.87,4.72,0.68,2.14,0.77,75.48,2.4,1.33,0.46,16.93,1.69,21.3,2.36,73.53,2.61,44.51,4.04,41.67,3.66,2.17,0.93,66.95,3.28,15.74,163.78,26.3,3.12,64.61,3.27,54.91,4.23,32.3,3.88,23.67,6.19,57.93,9.59,32.34,7.26,25.6,6.55,80.23,10.38,0.875874352615962,0.920808468272692,0.866174074436992,-0.695263693179935,-0.646419898401953,-0.515008759404858,0,0.0833333333333333,0.0666666666666667,0.333333333333333,0.361111111111111,0.283333333333333,0,0.0277777777777778,0.0166666666666667,0,0,0,0,0,0.0166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0.0166666666666667,0,0,0,62.5600009918213,92.8200019836426,92.8200019836426,17.0700002799432,21.2862966041874,21.7094448182649,0.180000003178914,0.00666666676600773,0.00666666676600773,204.840003359318,766.306677750747,1302.56668909589,20.59,0.29,18.04,0.26,2.75,0.12,2.34,0.1,83.61,1.71,16.99,1.39,28.55,2.2,1.03675764348072,0.703886618568549,0.69838061034222,-0.912178924600849,-0.514738424674033,-0.324076890974415,0.5,0.194444444444444,0.116666666666667,0.5,0.25,0.2,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0.0333333333333333,0,0,0,0,0,0,0.337606932098666,0.636637455721697,1.38326163291931,-0.798130803925192,-0.453160931455851,-0.298865398730979,-1.63976159890493,-1.76543029149373,-1.76543029149373,0.445997350609677,0.455069294446352,0.565169637269348,-0.443248520440827,0.119686199684618,0.32632966920839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0.0277777777777778,0.116666666666667,0,0,0.0333333333333333,0,0,0,9.98666687011718,10.8400001207988,11.2666668891907,8.85722238222758,9.24888906169821,9.39277794149186,6.92000015576681,6.92000015576681,6.92000015576681,3.5,63.49,1.61,0.587017811283005,25.19,1.52,14.26,2.27,0,0.95,0.03,0.94,0.03,27.86,2.29,49.34,2.43,40.72,3.17,53.24,26.18,2.3,72.53,1.49,3.45,1.71,6.9,2.39,37.07,3.17,52.59,4.34,3.85,0.3,7.03,1.54,11.38,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
